# SCM-normalized mRNA and protein measurements 
#
# Generated Thu Nov 27 20:26:30 2014 
#
# Citation:
#   "Accounting for experimental noise reveals that transcript levels,
#   amplified by post-transcriptional regulation, largely determine steady-state protein levels in yeast,"
#   Gábor Csárdi, Alexander Franks, David S. Choi, Eduardo M. Airoldi, and D. Allan Drummond, PLoS Genetics, 2015
#
# orf = Systematic yeast ORF (open reading frame) identifier
# gene = Common gene name
# mrna.causton.acid.a = Causton et al. 2001 (acid treatment, 0 min, replicate a)
# mrna.causton.acid.b = Causton et al. 2001 (acid treatment, 0 min, replicate b)
# mrna.causton.nacl = Causton et al. 2001 (NaCl treatment, 0 min)
# mrna.causton.peroxide.a = Causton et al. 2001 (peroxide treatment, 0 min, replicate a)
# mrna.causton.peroxide.b = Causton et al. 2001 (peroxide treatment, 0 min, replicate b)
# mrna.dudley.3a = Dudley et al. 2002 (+glucose oligo slide 3a)
# mrna.dudley.3b = Dudley et al. 2002 (+glucose oligo slide 3b)
# mrna.dudley.3c = Dudley et al. 2002 (+glucose oligo slide 3c)
# mrna.dudley.3d = Dudley et al. 2002 (+glucose oligo slide 3d)
# mrna.garcia = Garcia-Martinez et al. 2004 (custom microarray)
# mrna.holstege = Holstege et al. 1998 (Affymetrix GeneChip YE6100 array)
# mrna.ingolia.1 = Ingolia et al. 2009 RNA-Seq (mRNA, rich medium, 1)
# mrna.ingolia.2 = Ingolia et al. 2009 RNA-Seq (mRNA, rich medium, 2)
# mrna.ingolia.ca = Ingolia 2010 (RNA-Seq, circular amplification)
# mrna.ingolia.ca.late = Ingolia 2010 (RNA-Seq, circular amplification, late)
# mrna.ingolia.rq = Ingolia 2010 (RNA-Seq, requantified)
# mrna.ingolia.rq.late = Ingolia 2010 RNA-Seq, requantified, late)
# mrna.lipson.rs07 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch7)
# mrna.lipson.rs08 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch8)
# mrna.lipson.rs09 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch9)
# mrna.lipson.rs10 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch10)
# mrna.lipson.rs11 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch11)
# mrna.lipson.rs12 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch12)
# mrna.lipson.ma = Lipson et al. 2009 (Affymetrix Yeast Genome 2.0 array)
# mrna.mackay = MacKay et al. 2004 (custom microarray)
# mrna.miura.1 = Miura et al. 2008 (competitive PCR, replicate 1)
# mrna.miura.2 = Miura et al. 2008 (competitive PCR, replicate 2)
# mrna.miura.3 = Miura et al. 2008 (competitive PCR, replicate 3)
# mrna.miura.4 = Miura et al. 2008 (competitive PCR, replicate 4)
# mrna.nagalakshmi = Nagalakshmi et al. 2008 RNA-Seq
# mrna.pelechano = Pelechano & Ortin, 2010 (custom microarray)
# mrna.roth.a = Roth 1998 (a cells, Affymetrix yeast antisense A-D array)
# mrna.roth.alpha = Roth 1998 (alpha cells, Affymetrix yeast antisense A-D array)
# mrna.velc = Velculescu 1997 (SAGE)
# mrna.yassour.ypd0.1 = Yassour et al. 2009 RNA-Seq (YPD, 0 minutes, 1)
# mrna.yassour.ypd0.2 = Yassour et al. 2009 RNA-Seq (YPD, 0 minutes, 2)
# mrna.yassour.ypd15.1 = Yassour et al. 2009 RNA-Seq (YPD, 15 minutes, 1)
# mrna.yassour.ypd15.2 = Yassour et al. 2009 RNA-Seq (YPD, 15 minutes, 2)
# prot.gygi = Gygi et al. 1999 (2D gel scintillation counting)
# prot.futcher = Futcher et al. 1999 (2D gel scintillation counting)
# prot.washburn = Washburn et al. 2001 (LC MS/MS, reported by Greenbaum et al. Genome Biology 2003, Volume 4, Issue 9, Article 117, Supplementary Table 4)
# prot.peng = Peng et al. 2003 (LC MS/MS, reported by Greenbaum et al. Genome Biology 2003, Volume 4, Issue 9, Article 117, Supplementary Table 4)
# prot.ghaem = Ghaemmaghami et al. 2003 (anti-TAP-tag western)
# prot.newman = Newman et al. 2006 (GFP signal quantified by flow cytometry)
# prot.lu = Lu et al. 2007 (APEX protein-level estimates)
# prot.degodoy = de Godoy et al. 2008a (LC MS/MS MaxQuant intensity values)
# prot.thakur.1 = Thakur et al. 2011 (LC MS/MS MaxQuant intensity values, replicate 1)
# prot.thakur.2 = Thakur et al. 2011 (LC MS/MS MaxQuant intensity values, replicate 2)
# prot.thakur.3 = Thakur et al. 2011 (LC MS/MS MaxQuant intensity values, replicate 3)
# prot.lee.1 = Lee et al. 2011 (TMT intensity values, replicate 1)
# prot.lee.2 = Lee et al. 2011 (TMT intensity values, replicate 2)
# prot.lee.3 = Lee et al. 2011 (TMT intensity values, replicate 3)
# prot.nagaraj.1 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 1)
# prot.nagaraj.2 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 2)
# prot.nagaraj.3 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 3)
# prot.nagaraj.4 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 4)
# prot.nagaraj.5 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 5)
# prot.nagaraj.6 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 6)
orf	gene	mrna.causton.acid.a	mrna.causton.acid.b	mrna.causton.nacl	mrna.causton.peroxide.a	mrna.causton.peroxide.b	mrna.dudley.3a	mrna.dudley.3b	mrna.dudley.3c	mrna.dudley.3d	mrna.garcia	mrna.holstege	mrna.ingolia.1	mrna.ingolia.2	mrna.ingolia.ca	mrna.ingolia.ca.late	mrna.ingolia.rq	mrna.ingolia.rq.late	mrna.lipson.rs07	mrna.lipson.rs08	mrna.lipson.rs09	mrna.lipson.rs10	mrna.lipson.rs11	mrna.lipson.rs12	mrna.lipson.ma	mrna.mackay	mrna.miura.1	mrna.miura.2	mrna.miura.3	mrna.miura.4	mrna.nagalakshmi	mrna.pelechano	mrna.roth.a	mrna.roth.alpha	mrna.velc	mrna.yassour.ypd0.1	mrna.yassour.ypd0.2	mrna.yassour.ypd15.1	mrna.yassour.ypd15.2	prot.gygi	prot.futcher	prot.washburn	prot.peng	prot.ghaem	prot.newman	prot.lu	prot.degodoy	prot.thakur.1	prot.thakur.2	prot.thakur.3	prot.lee.1	prot.lee.2	prot.lee.3	prot.nagaraj.1	prot.nagaraj.2	prot.nagaraj.3	prot.nagaraj.4	prot.nagaraj.5	prot.nagaraj.6
YMR310C		 0.785375	 1.119967	 1.27384	 0.7799866	 0.945893	 0.553784	 0.355673	 0.646751	 0.531174	 0.785367	 0.5088	-0.224491	-0.1470431	-0.087859	-0.02370	 0.179026	 0.158278	 0.195415	 0.213604	 0.212901	 0.19307	 0.1867221	 0.14677	-0.037712	 0.521821	 1.19667	 1.79890	 1.779416	 1.7196	 0.25420	 0.447940	0.838	 1.2631	   NA	 0.0533307	-0.609534	-0.521000	-0.296012	   NA	  NA	   NA	  NA	 0.91542	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	 0.62253	-0.52454	 0.44947	-0.0961547	 0.80117	-0.28421
YMR311C	GLC8	 0.403110	-0.577647	-0.23734	 0.0362322	 0.009756	 0.860309	 0.355442	 0.676146	 0.399508	 0.343091	 0.5088	 1.367795	 1.1550372	 1.180294	 1.16104	 1.368812	 1.169888	 0.881748	 0.858002	 0.878163	 0.84854	 0.7174505	 0.83464	 1.051955	-1.413870	 1.56722	      NA	 1.652001	 1.8419	 1.23267	 2.130946	   NA	     NA	1.196	 1.2522329	 1.348336	 1.379153	 1.485409	   NA	  NA	   NA	5.58	 1.22079	 2.01561	   NA	 2.8079772	 5.745	 5.25	 4.96	 4.678022	 2.72646	 2.7285	 3.78296	 3.69498	 3.59257	 3.6164749	 3.57689	 3.53900
YMR312W	ELP6	 0.288791	 0.579043	 1.18144	 0.3701653	 0.105271	 1.136274	 1.026405	 1.165827	 0.557351	 0.337677	 0.2211	-0.198498	-0.2810211	-0.232876	-0.40557	 0.492646	 0.563776	-0.258755	-0.358612	-0.306292	-0.40248	-0.3652568	-0.39073	-0.176710	-0.265507	 1.14769	 1.60871	 1.699629	 1.8450	 0.11255	 0.561397	   NA	 0.9911	1.196	 0.1019868	-0.281175	-0.124950	-0.186775	   NA	  NA	   NA	  NA	      NA	      NA	   NA	 0.4945082	    NA	   NA	   NA	       NA	      NA	     NA	 1.99181	 1.61958	 2.17776	 1.4399494	 1.76606	 3.18517
YMR313C	TGL3	-0.489033	-0.552214	 0.39553	-0.3695019	-0.761840	-0.736551	-0.075718	-0.337279	 0.331787	 0.656783	-0.5898	-0.719899	-0.4705759	-0.490795	-0.61145	-0.456920	-0.311666	 0.049437	 0.026932	 0.042508	 0.06026	 0.0500219	-0.01678	 0.237488	 1.066281	 0.06820	 0.16966	 0.336324	 0.3996	 0.25420	-0.385589	   NA	     NA	1.196	-0.2443288	-0.184908	-0.185484	-0.172100	   NA	  NA	   NA	  NA	 1.15227	 0.11176	 6.08	-0.3647970	    NA	   NA	   NA	       NA	      NA	     NA	-0.40489	-0.39488	-0.29873	-0.0725110	-0.68830	 0.16749
YMR314W	PRE5	 2.056180	 1.849993	 1.67290	 1.6330028	 1.380302	 1.012911	 0.748501	 1.098984	 0.251865	 0.981650	 1.7127	 1.986781	 2.0906561	 2.116849	 2.03165	 2.137102	 2.063185	 1.580860	 1.533019	 1.558374	 1.57092	 1.4909487	 1.54353	 0.641019	 0.970017	 2.45467	 2.74227	 2.663285	 2.7022	 1.84843	 0.819639	1.787	 1.6525	1.196	 1.6993306	 1.620887	 1.757377	 1.880233	   NA	  NA	 4.05	4.46	 1.95936	 3.51416	   NA	 4.3190944	 7.700	 6.10	 6.59	 5.950227	 5.01380	     NA	 4.35071	 4.57774	 4.15848	 5.1179167	 4.84868	 4.97380
YMR315W		 1.076448	 0.846336	 1.73043	 1.0602261	 1.059324	 2.452015	 1.419352	 0.912538	 0.457740	 1.506556	 1.3197	 0.392023	 0.1678429	 0.181544	 0.23986	 0.802583	 0.752996	 0.967690	 0.972957	 0.929114	 0.92576	 0.9223934	 0.94790	 0.831696	 1.515662	 2.84434	 3.55800	 3.420852	 3.5434	 2.11579	 0.342886	2.760	 2.2616	2.700	 1.2550838	 1.625773	 1.380390	 1.496489	   NA	  NA	 6.14	5.31	 2.24579	 0.61171	 6.69	 4.5792867	 5.174	 5.60	 6.13	 5.059561	 4.36651	 5.9764	 4.34713	 3.74953	 4.32937	 4.4696156	 4.35861	 3.53055
YMR315W-A		       NA	       NA	      NA	        NA	       NA	       NA	       NA	       NA	       NA	       NA	     NA	       NA	        NA	       NA	      NA	       NA	       NA	-3.474961	-3.473608	-3.475978	-3.99827	-3.2979310	-3.25443	-4.101979	       NA	      NA	      NA	       NA	     NA	      NA	       NA	   NA	     NA	   NA	        NA	-1.748628	       NA	-2.647843	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YMR316W	DIA1	-0.806107	-0.369893	-0.33228	        NA	       NA	 0.814924	 0.724760	-0.061617	-0.333731	-1.542230	-0.5898	 1.018624	 1.0866058	 1.057924	 0.79602	-0.240921	-0.088554	-0.189050	-0.172845	-0.074781	-0.14341	-0.2018507	-0.19006	-0.317789	-1.048337	 1.99278	 2.18457	 2.221030	 2.1251	      NA	-1.539482	   NA	 0.2980	2.295	-1.2998974	-1.279821	-0.990777	-1.303323	   NA	  NA	   NA	  NA	-0.32208	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	-1.00400	 0.05623	 0.29828	-0.3531841	-0.17546	-0.25954
YMR317W		       NA	       NA	-1.39823	        NA	       NA	-0.823688	 1.125862	 0.736071	-0.344898	-2.055818	     NA	       NA	        NA	-3.049176	-2.08721	-2.640296	-2.614409	-2.122568	-2.331510	-2.312827	-2.15244	-2.4271026	-2.64352	-3.121149	-0.253169	 0.15521	-0.49069	-0.481121	-0.4914	-1.92433	-1.063338	   NA	     NA	   NA	-1.3505562	-1.157738	-1.577875	-1.413930	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YMR318C	ADH6	 2.391678	 2.314104	 2.67439	 1.9113805	 2.210415	 2.379871	 1.547531	 0.771770	 0.928426	 1.060390	 2.4059	 1.970567	 2.0064041	 2.025971	 2.06364	 1.974663	 1.729499	 1.535674	 1.513190	 1.504885	 1.56198	 1.4783875	 1.55002	 1.377270	 2.708028	 2.87911	 3.08563	 3.079257	 2.8056	 1.98769	 0.270420	1.964	 2.2439	2.901	 1.6146842	 1.330823	 1.687072	 1.742096	   NA	  NA	 4.72	4.95	 3.06143	 2.43043	 5.48	 4.4097009	 6.720	 6.36	 5.20	 5.562712	 5.58495	 5.6910	 4.45461	 4.52255	 4.31118	 4.2516376	 4.60180	 4.55100
YMR319C	FET4	 0.919112	 0.795684	 0.57149	 0.2929115	 1.034780	 0.368983	 0.559457	 0.257218	 0.319967	 0.506273	 0.5888	 1.567117	 2.1319432	 2.112590	 2.16466	 1.104868	 1.225145	 0.117775	 0.026932	 0.122247	 0.06790	-0.0166021	 0.06071	 0.392880	 2.046514	      NA	      NA	       NA	     NA	 0.50342	 0.168377	1.061	 0.8576	   NA	 0.9342082	 1.425863	 0.814043	 0.844146	   NA	  NA	   NA	  NA	-0.57243	 1.07898	   NA	-2.4434693	    NA	   NA	   NA	       NA	      NA	     NA	 0.64745	 0.59352	 0.90794	 0.2055929	-0.06047	 0.99712
YMR321C		 2.644538	 2.765406	 2.63312	 2.3494119	 2.643409	 1.824172	 1.241100	 0.715435	 0.876804	-0.225393	 2.5012	       NA	        NA	-3.610922	-3.70422	       NA	       NA	-2.421811	-2.443988	-2.176695	-2.43429	-2.8210069	-2.70236	 1.606976	 1.585947	      NA	      NA	       NA	     NA	      NA	 0.648988	2.182	 2.3617	   NA	-1.7725018	-1.105024	       NA	-1.598233	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YMR322C	SNO4	-1.013202	       NA	      NA	        NA	       NA	-1.076598	 0.917791	-0.103387	 1.008944	-1.629698	     NA	       NA	        NA	-4.414417	-4.16833	       NA	       NA	-6.183011	       NA	       NA	      NA	        NA	      NA	-2.256152	-3.414638	 0.77825	-1.97877	-2.621187	-2.0112	      NA	-1.759828	   NA	     NA	   NA	        NA	       NA	       NA	       NA	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YMR323W	ERR3	-1.292627	-0.807251	      NA	        NA	       NA	 0.103405	 1.159814	-0.014997	 1.675144	 0.006869	     NA	       NA	        NA	       NA	      NA	       NA	       NA	       NA	       NA	       NA	      NA	        NA	      NA	-2.538003	 0.564059	-0.58049	      NA	       NA	     NA	      NA	-0.339378	   NA	     NA	   NA	        NA	       NA	       NA	       NA	   NA	  NA	   NA	  NA	      NA	      NA	   NA	-0.6625402	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YMR325W	PAU19	-0.404357	       NA	-0.03633	-0.8425772	-1.058904	-1.223617	-0.715685	-0.804761	 0.460604	       NA	     NA	       NA	        NA	       NA	      NA	       NA	       NA	       NA	       NA	       NA	      NA	        NA	      NA	       NA	-0.156542	      NA	      NA	       NA	     NA	      NA	       NA	   NA	 0.7034	   NA	        NA	       NA	       NA	       NA	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YNL001W	DOM34	 0.034815	-0.252276	-0.27190	-0.6737312	-0.421374	 1.011948	 0.550400	-0.162550	 0.969054	-0.525565	-0.0302	 1.471812	 1.4161392	 1.421903	 1.45358	 1.193431	 1.111399	 0.502850	 0.477636	 0.436045	 0.44699	 0.4317705	 0.47821	 0.729884	-0.181133	 0.99354	 1.07926	 1.073923	 1.0127	 0.73826	-0.704341	   NA	     NA	1.196	 0.4121607	 0.061841	 0.321688	 0.225559	   NA	  NA	 4.24	  NA	 0.52677	 2.02496	   NA	 1.4294443	    NA	   NA	   NA	 0.812758	 3.31516	     NA	 3.63937	 3.69600	 3.65279	 3.3726912	 3.83354	 3.67632
YNL002C	RLP7	 1.216652	 1.005694	 1.13565	 0.9249267	 1.141049	 2.367813	 1.117290	 0.765015	 0.645222	 0.894517	 0.9683	 2.460272	 2.3916312	 2.409594	 2.41103	 2.046169	 2.005743	 1.553733	 1.612341	 1.552279	 1.62012	 1.6089885	 1.59389	 1.452272	 1.910167	 2.07855	 2.26563	 2.228888	 2.5664	 2.13323	 1.584087	   NA	 0.7034	0.503	 1.3006599	 0.618905	 0.901198	 0.859204	   NA	  NA	 5.93	  NA	 2.02839	      NA	   NA	 2.4510389	    NA	   NA	   NA	 5.153396	 4.29540	     NA	 4.34831	 3.96817	 4.28101	 4.0030375	 4.40716	 4.57558
YNL003C	PET8	 0.992705	 0.876658	-0.10334	 0.8952949	 1.005257	 0.372951	 0.970208	 1.489851	 0.474695	-0.146745	 0.7319	 0.777774	 0.8441382	 0.885898	 0.77480	 0.512050	 0.381402	-0.058328	-0.024679	-0.048463	 0.00095	-0.0462653	-0.03977	 0.021565	 3.079832	 0.95684	 1.16291	       NA	 1.1118	 0.41104	-0.474974	1.444	 1.1089	   NA	 0.0175200	 0.294347	 0.297833	 0.269554	   NA	  NA	   NA	  NA	-0.66756	      NA	   NA	-1.6741698	    NA	   NA	   NA	       NA	      NA	     NA	 1.08281	 1.06640	 1.37306	 0.8442927	 1.19454	 1.12661
YNL004W	HRB1	 0.628303	-0.051847	-0.05188	 0.3420385	 0.346067	 0.916428	 1.320811	 0.203491	 1.147537	 0.638687	 0.7319	 1.352765	 1.2959581	 1.243554	 1.33032	 1.089510	 0.996594	 0.830005	 0.817764	 0.890935	 0.85376	 0.7372925	 0.76621	 1.020662	 1.040321	 1.59968	 1.49142	 1.122417	 1.6301	 0.51802	 1.102011	   NA	 0.4158	0.503	 0.6584582	 0.645106	 0.588659	 0.594226	   NA	  NA	   NA	  NA	 0.67006	 1.07211	   NA	 2.0937567	 3.875	 4.07	 3.09	       NA	 2.56325	 3.5567	 1.87036	 2.47034	 2.00301	 2.5755062	 2.25259	 2.10996
YNL005C	MRP7	 0.711029	 0.062608	-0.14375	 0.4561168	 0.840017	-0.399600	 0.410646	-0.872724	 0.251865	 0.712762	 0.7965	 1.061355	 1.0494760	 1.002128	 0.81679	 0.687945	 0.681545	 0.319779	 0.273541	 0.305177	 0.28914	 0.3069628	 0.30392	 0.112615	 0.849893	 0.87913	 1.00257	 0.955363	 1.0401	 0.50342	 0.431707	0.751	 0.4158	0.503	 0.7603739	 0.734890	 0.828729	 0.851270	   NA	  NA	   NA	3.31	 0.81256	 1.70118	   NA	 1.6200139	    NA	   NA	   NA	 2.497228	 3.22697	     NA	 2.87752	 2.76660	 3.28447	 3.4777352	 2.95731	 2.57196
YNL006W	LST8	 1.437438	 1.230988	 0.68422	 0.7825402	 1.343155	 1.167168	 0.811146	 0.539589	 0.258696	 0.307088	 1.0196	 1.142196	 1.0634385	 1.100623	 0.78901	 1.346333	 1.214335	 0.089866	 0.012747	 0.116758	 0.11805	 0.0616725	 0.10008	-0.393841	 0.064981	 0.45840	 0.49416	 0.411359	 0.3333	 1.57721	-0.001742	1.444	 1.6197	1.196	 0.1527891	 0.213838	 0.134317	 0.258518	   NA	  NA	   NA	  NA	-0.54489	      NA	   NA	-2.0624282	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YNL007C	SIS1	 2.926639	 2.963619	 2.36128	 2.4183551	 2.861900	 2.399598	 2.188297	 1.180988	 1.088598	 2.340640	 2.5347	 1.453401	 1.1764824	 1.191324	 1.28421	 2.405187	 2.379516	 1.858724	 1.869045	 1.881551	 1.84753	 1.8524663	 1.86167	 1.943290	 2.726550	 2.46196	      NA	 2.669602	 2.7928	 3.22122	 2.228359	3.213	 3.0706	1.196	 1.9110061	 1.958610	 2.039659	 2.337778	   NA	  NA	 3.64	5.44	 2.99536	 3.53022	 7.22	 5.1737691	 8.441	 8.85	 7.08	 6.546897	 5.98993	 6.4385	 4.98248	 5.23995	 5.24215	 5.0913796	 4.87005	 5.35331
YNL008C	ASI3	 0.646446	 0.529515	 0.24438	 0.4932416	 0.611274	-0.418641	 0.870005	 0.751141	 0.332606	 0.041312	 0.2211	 0.070574	 0.1575047	 0.175640	 0.25205	-0.149975	-0.049338	-0.181596	-0.117873	-0.187576	-0.16722	-0.1576175	-0.13044	 0.586306	 0.788089	 0.43505	-0.18701	-0.178840	-0.1959	-0.28210	-0.544206	   NA	 1.1089	0.503	-0.3110703	-0.112565	-0.287796	-0.348131	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	-1.45822	-2.31216	        NA	      NA	-0.27382
YNL009W	IDP3	-0.959921	       NA	-1.14425	        NA	       NA	-0.376192	 0.791290	 0.365077	-0.015561	 0.449977	-1.2830	-0.929420	-1.1357522	-1.280373	-0.76557	-1.562529	-0.822649	-1.065017	-1.094062	-1.090278	-1.05383	-1.1710229	-1.13627	-2.050708	-2.467257	-0.67147	-1.21663	-1.174268	-1.6546	 0.04511	 0.278675	   NA	     NA	   NA	-1.6737479	-1.596503	-1.460164	-1.281675	   NA	  NA	 6.10	  NA	      NA	      NA	   NA	-0.7650362	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YNL010W		 1.747579	 1.247733	 1.88909	 1.4821698	 1.178661	 1.963813	 1.091086	 0.837523	 0.969437	 1.183342	 1.5204	 2.777580	 2.7878238	 2.812979	 2.65319	 3.048885	 2.948291	 1.991692	 1.970540	 1.969609	 2.04936	 2.0067549	 2.01614	 1.358552	 1.934222	 3.45874	 3.88405	 3.845346	 4.1357	 2.73754	 1.165350	1.489	 1.8295	2.112	 2.4085937	 2.428115	 2.497499	 2.552238	 7.21	  NA	   NA	5.12	 2.51965	 2.52105	   NA	 5.3229782	 7.709	 7.62	 7.57	 6.501423	 6.46833	 6.5716	 5.35326	 5.83297	 5.32510	 5.6563109	 5.55857	 5.40880
YNL011C		-0.589660	       NA	-0.88260	-0.7545948	-1.133769	-0.107555	 0.027201	 0.338069	-0.994408	 0.549426	-0.5898	 0.741112	 0.6854741	 0.660965	 0.35499	 0.121239	 0.024761	-0.417820	-0.309540	-0.394068	-0.31496	-0.3275165	-0.34667	-0.096668	-0.678905	-0.11868	      NA	 0.226625	 0.1537	-0.49721	-0.055713	   NA	     NA	   NA	-0.3884421	-0.086563	-0.290763	-0.416378	   NA	  NA	   NA	  NA	 0.07793	      NA	   NA	 0.4959502	    NA	   NA	   NA	-0.236782	      NA	     NA	 0.22339	 0.35051	 0.42734	 0.3394125	 0.69815	 0.54915
YNL012W	SPO1	       NA	       NA	      NA	        NA	       NA	-0.877847	 0.849258	-0.211245	 0.558201	-0.389827	-1.9761	-1.855804	-1.8616332	-1.969176	-1.12221	-2.051786	-0.909660	-1.558038	-1.556685	-1.530068	-1.57052	-1.6135918	-1.58375	-2.079696	-0.608093	-0.28200	-1.15209	-1.234893	-1.0127	-0.58060	-1.403209	   NA	     NA	   NA	-1.7413695	-1.469570	-1.502510	-1.586767	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YNL014W	HEF3	       NA	-0.874262	-1.24236	        NA	       NA	 1.730583	 0.330194	-0.045543	 0.210528	-0.328804	-1.9761	       NA	        NA	-2.189793	-1.86440	-2.553013	-2.614409	-1.241369	-1.345376	-1.430438	-1.30515	-1.1910905	-1.30852	-0.956869	 1.763888	-1.15104	      NA	-3.314334	-2.0112	      NA	-1.743536	   NA	     NA	   NA	-2.1701848	-1.618333	-2.222636	-2.392287	   NA	  NA	 7.47	2.96	-2.09500	      NA	   NA	        NA	    NA	   NA	   NA	       NA	 2.18706	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YNL015W	PBI2	 0.835566	 0.808647	 1.61836	 1.2944364	 1.251681	 0.861511	-0.014687	-0.116749	 0.465317	 0.604907	 1.5204	 0.616237	 0.6727845	 0.768209	 0.67231	 1.175231	 1.072149	 1.414385	 1.391359	 1.383834	 1.43108	 1.4518204	 1.44318	 0.277266	-2.597877	      NA	      NA	       NA	     NA	 1.90793	 1.409934	2.907	 2.0687	   NA	 1.5414271	 1.972301	 1.685451	 1.897011	   NA	  NA	   NA	6.51	      NA	 2.01561	   NA	 4.9270386	 9.269	 9.09	 9.43	 6.624420	 6.26480	 6.3473	 4.90409	 4.96279	 5.02674	 5.0929006	 5.01494	 5.26541
YNL016W	PUB1	 1.127010	 0.742329	 2.32819	 0.8082214	 1.043829	 1.422645	 0.760583	 0.337916	 0.370136	-0.057816	 1.0196	 0.772157	 0.7525006	 0.785552	 0.55167	 1.470364	 1.355972	 1.739250	 1.751063	 1.747616	 1.75112	 1.7607888	 1.73779	 1.700140	 2.110920	 2.68924	 2.28592	 2.219055	 1.9751	 1.31435	-0.680168	0.992	 1.0518	3.142	 2.0935396	 1.951948	 2.043757	 2.178198	   NA	  NA	 4.08	3.11	 3.88797	 3.62720	   NA	 4.4475287	 6.960	 6.91	 7.60	 5.225531	 4.61145	 5.9269	 4.28348	 3.45686	 3.80320	 3.6981027	 3.97151	 3.81271
YNL018C		       NA	       NA	      NA	        NA	       NA	-1.386818	 0.394411	 0.894424	 0.251865	-0.523604	     NA	       NA	        NA	-4.680120	-4.16833	       NA	       NA	-3.618062	-4.235748	-4.104587	-3.79760	-3.7033961	-3.63392	-3.303471	-2.370093	-0.53793	-0.83364	-0.829428	-0.9614	      NA	-0.632321	   NA	     NA	   NA	-2.5781447	-2.892143	-2.109907	-2.692391	   NA	  NA	   NA	  NA	      NA	      NA	 4.99	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YNL019C		       NA	       NA	      NA	        NA	       NA	 0.711757	 1.098460	 1.536198	-0.037924	-1.402498	     NA	       NA	        NA	-4.596739	-4.16833	       NA	       NA	-3.410422	-2.962782	-3.881443	-4.58606	-2.8210069	-3.25443	       NA	-0.910187	-0.26600	 0.26497	 0.607639	 0.2325	      NA	-1.473240	   NA	     NA	   NA	        NA	       NA	-0.506037	       NA	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YNL020C	ARK1	-1.556472	       NA	-1.43505	        NA	       NA	 0.669607	 1.237423	-0.519902	 0.251865	       NA	-1.2830	-0.940714	-1.0018271	-1.017116	-1.17126	-0.961648	-1.110331	-1.165731	-1.138233	-1.228201	-1.14564	-1.0823573	-1.18159	-0.657296	 1.180747	 0.76135	 0.37938	 0.349227	 0.2770	-0.94350	       NA	   NA	     NA	   NA	-0.1516707	-0.098935	-0.112216	-0.394596	   NA	  NA	   NA	  NA	 0.42334	      NA	   NA	-0.9574004	    NA	   NA	   NA	       NA	      NA	     NA	-0.97418	 0.24231	 0.03183	-1.1100276	 0.50760	 0.12592
