SystematicName,40 fL,45 fL,50 fL,55 fL,60 fL,65 fL,70 fL,75 fL,Gene
YER023W,-0.084031325,-0.744361841,-0.631619843,0.068059057,-0.227066569,0.163792815,0.416683589,0.542445802,PRO3
YER024W,0.522105815,-0.124077511,-0.358500481,-0.177530333,-0.032181646,-0.179769964,-0.067687528,0.22307541,YAT2
YER025W,0.244025106,0.076802763,-0.086180282,-0.064959743,-0.080361838,-0.152653432,-0.044046817,0.067224153,GCD11
YER026C,1.387260623,0.684600121,-0.125640592,-0.695681616,-0.630602111,-0.668363961,-0.745280715,-1.42959356,CHO1
YER027C,-0.205954514,-0.614390095,-0.048542747,0.197231055,-0.164701625,0.082869102,0.321172042,0.221370409,GAL83
YER028C,-1.161509377,-0.552444012,0.633891504,-0.522034794,0.339458301,-0.191772216,0.083399657,0.508565216,MIG3
YER029C,0.607636864,0.421293097,0.208767452,-0.193389113,-0.348200377,-0.379755547,-0.590248733,-0.170552056,SMB1
YER030W,-1.135149258,-0.269465169,0.055128749,-0.191101988,0.167466482,0.10358445,0.48776073,0.263522574,CHZ1
YER031C,0.431440647,-0.390307672,-0.482166602,-0.142526846,-0.537056166,-0.149428206,0.155800672,0.643207514,YPT31
YER032W,-0.112992709,-1.422320767,-0.8083792,0.030251749,-0.379067569,0.034828105,0.865331394,0.580029537,FIR1
YER033C,0.031663635,-0.621835137,0.089290452,0.032567862,-0.71134467,-0.114822454,0.438082588,0.43535021,ZRG8
YER034W,-0.471830793,-0.159804962,0.459546265,0.133848185,-0.04853199,-0.541226263,-0.065102176,0.380170084,NA
YER035W,-0.138959917,-0.251218992,0.277074714,0.040138629,0.057892498,-0.456217758,0.055129059,0.266518362,EDC2
YER036C,1.021274077,0.189584061,-0.098136174,-0.140843635,-0.503774975,-0.668444814,-0.624345264,0.007868646,ARB1
YER037W,-1.248325747,0.149078529,0.822207274,-0.185483808,0.800547873,-0.060493803,-0.727327584,-0.948922162,PHM8
YER038C,-0.861494657,0.168640813,0.609713419,-0.055869931,0.324542894,0.285687565,-0.846776077,-0.303357833,KRE29
YER038W-A,-0.719973605,-0.644375986,-0.438791853,0.400411936,0.460061424,-0.692837475,0.564960282,0.289128602,NA
YER039C,0.777259186,-0.740977201,-0.364885982,-1.131767154,-0.14788682,0.203835878,0.60519844,-0.185422466,HVG1
YER039C-A,0.106421034,-0.635407421,0.10898887,-0.437578252,0.151956978,-0.285949934,0.495307552,0.165999926,NA
YER040W,-0.540173314,-0.426771917,-0.024841914,-0.219594162,-0.17115699,0.326614522,0.444151971,0.291533485,GLN3
YER041W,0.437142118,-0.371122047,0.119570428,0.01724869,-0.517054193,-0.758830978,0.284654166,0.340926803,YEN1
YER042W,0.575809669,-0.11100015,-0.225355956,-0.546221851,0.219428887,0.005443258,0.143877853,-0.376279996,MXR1
YER043C,1.037961127,0.256891861,-0.23818109,-0.267574511,-0.635138498,-0.646086134,-0.151430521,-0.168125541,SAH1
YER044C,0.026925523,0.038113949,-0.55160059,0.54165047,0.102329412,-0.484290655,0.582395737,-0.91374979,ERG28
YER044C-A,0.449990098,-0.914774195,-0.390353236,-0.358644376,-0.197708158,0.085225805,0.625588308,0.117793668,MEI4
YER045C,0.607298513,-0.25571409,-0.057510009,-0.18209393,-0.388822871,-0.249208126,0.077148897,0.184772701,ACA1
YER046W,0.527944894,-0.025329384,-0.413075983,0.019697783,-0.119708535,-0.248205571,0.180618374,-0.128035982,SPO73
YER046W-A,-0.4823315,-0.095393971,-0.146357887,-0.05209617,-0.72671665,0.4941976,0.423734324,0.171067375,NA
YER047C,-0.441890121,-0.471184428,-0.009980719,-0.15316261,-0.176550827,0.013761901,0.41624995,0.507130692,SAP1
YER048C,0.035700985,0.264428222,0.228751192,-0.080880638,-0.276045403,-0.028173131,-0.239372303,0.004117395,CAJ1
YER048W-A,-0.601155793,0.134100506,0.054242291,-0.223296196,0.516183101,0.158639782,0.175102952,-0.571320269,ISD11
YER049W,0.896202191,0.52432904,-0.143769761,-0.520074471,-0.400930513,-0.180588005,-0.756911678,-0.206538679,TPA1
YER050C,-0.4821221,0.214537106,0.153390891,-0.071783756,0.107978358,0.032517565,0.047437517,-0.110661631,RSM18
YER051W,0.597255168,0.098542323,0.001066171,-0.39924833,-0.120008032,0.144251547,-0.287656639,-0.29883339,JHD1
YER052C,-0.107104107,-0.234845142,-0.361855671,-0.353465176,-0.157338409,0.246294327,0.238298128,0.483853883,HOM3
YER053C,-0.364735519,-0.853763989,-0.660606454,-0.733474881,0.248911893,1.385362719,0.026390187,-0.69704037,PIC2
YER053C-A,-1.874636397,0.110601351,-0.168450818,-0.073446553,0.817311736,1.116193855,-0.568979471,-2.296846008,NA
YER054C,0.298981919,-0.592407583,0.444200888,-0.072265284,-0.195099278,-0.476760946,0.313160854,-0.058508243,GIP2
YER055C,-0.689851771,-0.313150048,-0.206512369,-0.377543302,0.212419668,0.325727141,0.269668774,0.402030451,HIS1
YER056C,0.563662842,-0.795088175,-0.537848822,-0.331147317,-0.250717731,-0.198109707,0.395245842,0.520685559,FCY2
YER056C-A,-0.416526285,-0.235572219,-0.066757561000000007,-0.020798013,0.119871714,0.237243057,0.147497997,0.121590583,RPL34A
YER057C,-1.268307522,-0.812054971,-0.172437076,-0.037071763,0.411121856,0.551510576,0.25672164200000003,0.218111992,HMF1
YER058W,-0.301625686,-0.024409889,0.126745504,0.168120042,-0.328213666,0.013230141,0.182556737,0.069551322,PET117
YER059W,-0.487487478,-1.068185152,-0.26645161,-0.220503726,-0.073874394,0.743691589,0.47176206,0.149060828,PCL6
YER060W,-0.142364466,-0.903777504,-0.284790188,-0.433182028,-0.631333582,0.169306525,1.020116046,0.262811785,FCY21
YER060W-A,0.187166167,-1.089203875,-0.31053899,-0.262040472,-0.641744898,-0.431369442,1.102647714,0.288331084,FCY22
YER061C,-0.075868032,-1.066890435,-0.574321539,-0.590955901,-0.479543314,0.267158223,0.929076558,0.499456387,CEM1
YER062C,-1.040833778,-0.682175922,0.749779499,-0.143210794,0.314168496,-0.162888558,0.407852237,-0.250761861,GPP2
YER063W,-0.112943595,-0.514442764,-0.277653857,-0.17996377,-0.473305815,0.261207438,0.615374187,0.28312987,THO1
YER064C,-0.468568413,-0.68620248,0.074609856,0.099306025,-0.395301281,-0.428792346,0.213622212,0.90202484,VHR2
YER065C,0.351948492,-0.662020693,-0.286511558,-0.104878897,-0.310759104,-0.028495227,0.441045909,0.260280033,ICL1
YER066C-A,-0.725044057,-0.38817861,-0.717166765,0.239687557,0.12571043,0.547712738,-0.063851059,0.414007598,NA
YER066W,0.946177013,-0.324441373,-0.483861938,0.314573057,-0.470155821,-0.132598015,0.102385324,-0.717128765,RRT13
YER067C-A,0.064544652,-0.120071849,-0.542383437,-1.013012596,-1.153347077,1.036399489,-1.189376695,0.935672224,NA
YER067W,-1.487661391,-0.686651146,-0.938551618,-0.190927756,0.486753445,0.755557373,0.350149103,0.333484287,RGI1
YER068C-A,0.478408362,-3.567604035,-0.182940185,-0.806791699,-1.278097418,0.043830677,1.159307894,0.478408362,NA
YER068W,-0.212458764,-0.251558584,0.23459604,0.057630399,-0.263498197,-0.435494241,0.290106406,0.361069816,MOT2
YER069W,-0.175321286,-0.881398027,-0.286547242,-0.209790043,-0.27607391,0.304533938,0.560427357,0.434564401,"ARG5,6"
YER070W,-2.530591103,-1.567605945,0.030339276,1.062030575,0.866258825,-0.460807186,0.096131044,-0.392076833,RNR1
YER071C,-0.206250387,-0.145467812,-0.356354217,-0.147711139,0.290243975,0.368338299,0.396364593,-0.483158037,TDA2
YER072W,0.35837926,0.363984389,-0.093346125,0.041378406,0.030435546,-0.142685732,-0.325974331,-0.435015366,VTC1
YER073W,0.673552191,0.164188915,0.134975264,-0.010055156,-0.183849703,-0.820418827,-0.031685172,-0.380004765,ALD5
YER074W,-0.63196367,-0.436228123,-0.06133916,-0.100562668,0.131915721,0.499666549,0.154069719,0.140459994,RPS24A
YER074W-A,-0.373187995,-0.202491646,-0.310740722,-0.151025033,0.340025566,0.374306223,0.453731897,-0.472998687,YOS1
YER075C,0.70694111,0.172476954,0.013352868,-0.455594912,-0.336295984,-0.206794889,-0.283828564,0.031706121,PTP3
YER076C,0.04914256,-0.384815801,-0.614899785,0.001366836,0.166426082,0.19325272,0.46564785400000003,-0.153607824,NA
YER076W-A,-0.342474424,-0.421125776,-0.495631212,0.08209972,0.507611206,0.450350974,0.218064603,-0.423868543,NA
YER077C,0.157950036,0.022222082,-0.0308769,-0.20619516,-0.177251455,0.023456949,-0.21403197,0.333685577,NA
YER078C,-0.163844373,0.121766826,-0.232278829,-0.210226624,-0.0311653,-0.04236061,0.169449977,0.297808486,ICP55
YER078W-A,-0.944142407,-1.780946571,-0.057677551,0.09403881,-0.325306531,0.376725273,1.029110534,0.033961746,NA
YER079C-A,-2.21310422,-0.965176706,0.278748877,0.812035343,-0.927702001,-0.17418523,1.192037243,-0.721251123,NA
YER079W,0.425145995,-0.05785225,0.474031638,0.376101203,-0.526789709,-0.562233514,-0.253030457,-0.323189791,NA
YER080W,-0.385649606,-0.563408505,-0.101256154,-0.254963639,-0.254842694,0.405631349,0.137584147,0.608645151,AIM9
YER081W,0.167523828,-0.209213758,-0.119695006,0.573876836,0.772620533,-0.581950701,-0.738296502,-0.673266461,SER3
YER082C,0.405360299,0.542077906,0.123834093,-0.238235832,-0.285249871,-0.191494821,-0.752809005,-0.011064972,UTP7
YER083C,0.453806354,-0.153097643,-0.103311404,0.28931498,-0.579843493,-0.472229816,-0.08157598,0.314022413,GET2
YER084W,0.578043087,-0.203179286,0.145687881,0.272412689,-0.852830152,-1.150037615,0.030498943,0.377159862,NA
YER084W-A,-0.238107465,-0.780425628,0.316617806,0.030260385,0.376471517,NA,0.731109553,0.427891608,NA
YER085C,NA,NA,NA,NA,NA,2.648351207,0.791185985,NA,NA
YER086W,0.452423427,-0.450332711,-0.429836304,-0.356005328,-0.234508455,-0.092612889,0.320185443,0.422049778,ILV1
YER087C-A,-1.668414096,-0.838388587,-0.267600256,-0.237332816,0.089461627,0.610925088,0.637910259,0.378329573,NA
YER087C-B,-0.176525065,-0.447374261,-0.448495904,-0.044478062,0.292622881,0.489602594,0.17086269,-0.112957799,SBH1
YER087W,-0.378033197,-0.94241482,0.182775442,-0.52024282,0.093906694,0.335527793,0.465966044,0.223417427,AIM10
YER088C,-0.412038756,-0.336227554,0.015692137,0.056444974,0.060457652,0.158472589,0.140937929,0.194049266,DOT6
YER088C-A,-1.684246442,-0.304425183,3.98e-5,0.213005415,-0.3955375,0.447049929,-0.304294285,0.837255272,NA
YER088W-B,-0.524292842,-1.023098699,0.271195127,0.032826716,-0.424264023,-0.498297633,0.24183524,0.961374174,NA
YER089C,-0.849192455,-0.296844745,-0.08860671,0.187546035,-0.14426179,-0.196053,0.25487221,0.660481918,PTC2
YER090C-A,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER090W,0.43013815,-0.530670075,-0.353836705,-0.232481005,-0.426065032,-0.259961742,0.350916241,0.557742934,TRP2
YER091C,0.123658468,-0.923475508,-0.444654904,-0.96670556,-0.648072545,-0.837370301,1.266227503,0.617037418,MET6
YER091C-A,-0.608295005,-1.909464539,0.002227043,-0.375189452,0.456607836,0.710702909,0.429876487,-0.075128939,NA
YER092W,-0.189777039,0.017746094,0.340121546,0.014002032,-0.038663588,0.003841034,-0.278940738,0.049418826,IES5
YER093C,0.200458893,-0.442227413,-0.380032651,-0.2892078,-0.176018759,0.445469617,0.209386992,0.170015952,TSC11
YER093C-A,0.079021832,-0.20568279,0.169537204,-0.125782513,0.049559263,-0.166799682,0.147978299,0.002284553,AIM11
YER094C,1.003095881,0.541038529,-0.119419659,-0.05946092,-0.258826484,-0.805650298,-0.534766769,-0.830429848,PUP3
YER095W,0.024044379,-0.788532029,0.220593207,0.626276598,0.283338639,-0.825621348,-0.005442386,-0.123448663,RAD51
YER096W,1.666434735,0.412961942,0.07685265,-0.898375507,-0.68720222,-1.221213533,-0.774665061,-1.896557366,SHC1
YER097W,-0.038730066,0.090311879,-0.100986774,0.670981918,-0.85007455,-0.781017532,0.122523799,0.277374263,NA
YER098W,-0.430110814,-0.425906746,0.018049692,0.034415072,0.201342294,0.227377945,0.183108939,0.029831042,UBP9
YER099C,0.940327041,0.086054389,-0.302918789,-0.299295009,-0.404368629,-0.011512866,-0.184228825,-0.379741135,PRS2
YER100W,0.004793267,0.136581457,-0.079755228,-0.088140916,-0.056035983,-0.038367956,0.069782304,0.035912165,UBC6
YER101C,-0.387800298,-0.441655199,-0.07870411,0.322937796,0.297823205,0.168240594,0.12798379,-0.224498238,AST2
YER102W,0.085621571,0.319235037,0.063390825,0.105692237,-0.006770491,-0.076262317,-0.188551429,-0.417076456,RPS8B
YER103W,-0.904642842,-1.251924102,0.12786316,0.957921556,0.072352422,-0.081615109,0.19507395,-0.201655631,SSA4
YER104W,-0.299719904,-1.451155533,-0.092733983,0.189974793,0.353417842,0.191013825,0.181635492,0.251028828,RTT105
YER105C,0.214677895,-0.370284606,-0.363634527,-0.152130422,-0.146411738,0.2939272,0.329471317,0.004005105,NUP157
YER106W,-1.644444925,-0.672690243,-0.502932056,0.797211992,0.762102852,-0.218043233,0.120223598,-0.048726938,MAM1
YER107C,0.036737936,0.040492024,-0.156874059,-0.269953078,-0.09791159,0.114483232,0.166772553,0.110917058,GLE2
YER107W-A,-0.060620918,0.10702694,-0.133780827,0.165912615,-0.064000388,-0.143996742,-0.04829682,0.140298527,NA
YER109C,-0.831237993,-0.881753265,-0.160293723,-0.026396864,0.116639276,0.455304036,0.120921861,0.561522586,FLO8
YER110C,0.328561764,0.457457483,-0.049207547,-0.092262348,-0.256341809,0.091063691,-0.520401899,-0.205794984,KAP123
YER111C,-1.622184457,-0.591903931,0.365384393,0.506823473,0.187526207,-0.131952074,0.063047027,0.270794543,SWI4
YER112W,-1.014533249,0.174282662,-0.022049434,-0.08607351,0.260733254,0.129106566,0.078868384,0.139861591,LSM4
YER113C,-0.004594376,-0.334004053,0.02202255,-0.029685357,0.179193278,-0.027156531,0.231238302,-0.108756928,TMN3
YER114C,0.501870392,-0.050381029,-0.058243147,-0.118102076,-0.410922346,-0.043049004,-0.057750508,0.074414597,BOI2
YER115C,-0.694360349,-0.600911047,-0.199398288,0.172548561,0.310899085,0.270716692,0.257069948,0.114741765,SPR6
YER116C,-0.179185865,-0.52249721,0.237458736,0.156696264,-0.414067366,-0.036021616,-0.023842008,0.503381422,SLX8
YER117W,-0.861531629,-0.240233275,-0.139552087,0.033971494,0.601103358,0.185861523,0.351939915,-0.43294499,RPL23B
YER118C,-0.230177432,-0.08322972,0.048532452,0.265829659,0.224213322,-0.0600125,-0.120982698,-0.120245258,SHO1
YER119C,-0.458923672,-1.105225997,-0.08568581,0.204408822,0.055928795,0.014281098,0.713327132,0.034263343,AVT6
YER119C-A,0.6558633,-0.536495319,-0.393502777,0.253736207,-0.250576148,-0.774091118,0.695814365,-0.441611135,NA
YER120W,0.098718383,-0.42173081,-0.417033441,0.012303631,-0.146137281,-0.222881736,0.213171548,0.590117396,SCS2
YER121W,0.535910791,-0.730658942,0.695225243,-0.14663331,0.444380542,-0.751803198,-0.161706546,-0.794699132,NA
YER122C,0.162646741,-0.085690563,-0.096939112,-0.049758578,0.022058734,0.033694886,-0.079431198,0.072787252,GLO3
YER123W,0.948823388,0.249063789,-0.113738926,-0.475625446,-0.291293137,-0.071440225,-0.515575657,-0.37791046700000003,YCK3
YER124C,-2.896639279,-4.470145264,-2.032664715,-2.057248943,-0.498543259,1.376152555,1.109816202,0.906248728,DSE1
YER125W,0.486540154,0.112446206,0.08133136,-0.178937851,-0.322546226,-0.262007942,-0.106520324,0.020204292,RSP5
YER126C,0.080719454,0.93291994600000006,0.222987679,0.051729918,-0.123933414,-0.942906505,-0.750126025,-0.326903603,NSA2
YER127W,0.451629861,0.558079353,0.247688917,-0.100808291,-0.355048135,-0.551680629,-0.786892488,-0.004864155,LCP5
YER128W,0.459313602,-0.518878594,-0.0525155,-0.051047606,-0.161805076,-0.027762177,0.016311094,0.152498658,VFA1
YER129W,-0.230905292,0.245681048,0.186947223,-0.044204578,-0.242818614,-0.130381268,-0.166233427,0.268101331,SAK1
YER130C,0.404237655,-0.394043222,0.100739805,-0.303928091,-0.229826058,0.818114387,-0.672828204,-0.339827024,COM2
YER131W,0.460429912,0.342185509,-0.007328128,-0.143663906,-0.22070018,-0.071699276,-0.432422549,-0.143149579,RPS26B
YER132C,-0.022011293,-0.439897155,0.118482503,-0.164156461,-0.158113047,-0.012287954,0.054578449,0.458004658,PMD1
YER133W,-0.498132974,0.368046536,0.176265902,0.149864779,0.272830126,-0.280514877,-0.014701081,-0.433198404,GLC7
YER133W-A,-0.5164559,-1.181691086,0.049179996,-0.150451512,-0.092064823,0.857751309,0.310697084,-0.098913411,NA
YER134C,0.29295516,-0.370345421,-0.301285154,0.023868538,-0.132436956,-0.032721055,0.113514884,0.264620021,NA
YER135C,-0.654104264,-0.588939217,-0.863855246,0.309736073,0.13476748,0.293780967,0.896325062,-0.46265002,NA
YER136W,0.691200396,0.165841374,0.023600157,-0.25443061300000003,-0.06602671,-0.050865033,-0.461624944,-0.392227709,GDI1
YER137C,0.668922027,0.664951578,0.247736726,-0.184689645,-0.448142059,-0.281549526,-0.698077698,-0.772670493,NA
YER137C-A,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER137W-A,0.049278669,1.087524457,0.651491615,-0.717297692,-0.693870465,-0.197420127,-0.378541552,-1.316103843,NA
YER138C,1.391101736,-1.037880812,-0.304819673,-1.961931959,-1.465974465,0.028790227,0.763893077,-0.427155216,NA
YER138W-A,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER139C,0.234883556,-0.204542092,-0.040820187,0.029030129,0.106057193,0.10072055,-0.057977196,-0.228124007,RTR1
YER140W,0.611329511,-0.173530475,-0.289798861,-0.341357939,-0.356197219,0.263964694,-0.019593889,0.014132143,EMP65
YER141W,0.454067148,-0.385771452,-0.252868932,-0.139853528,-0.364784565,-0.236503718,0.497203651,0.112415532,COX15
YER142C,0.819521051,0.90370337,0.305729804,-0.248632229,-0.2963328,-1.168966757,-0.684500913,-1.302939854,MAG1
YER143W,0.621305166,-0.003033022,-0.244760234,-0.176917589,-0.469046322,-0.192937019,-0.004163218,0.190176822,DDI1
YER144C,-0.170461379,-0.694445873,-0.337130956,-0.430023593,-0.141778624,0.23949748,0.57113195,0.471926261,UBP5
YER145C,0.947417751,-0.129720426,-0.469731263,-0.504604357,-0.674749987,-0.254292717,0.142077316,0.216968914,FTR1
YER145C-A,0.031887484,0.253361029,0.398237093,0.090890672,0.027104748,-0.439739485,0.030932205,-0.678438066,NA
YER146W,0.261105801,0.100275105,0.102921051,0.060514878,-0.054882137,-0.052144179,-0.057267201,-0.464775379,LSM5
YER147C,0.065869131,-0.004746579,-0.100288057,0.213489197,0.001052678,-0.329847758,0.02867239,0.067377437,SCC4
YER147C-A,1.094658399,0.577560341,-0.225970065,-0.389752803,-0.373097401,-0.619269659,-0.714178925,-0.471737269,NA
YER148W,0.460126417,0.300665878,-0.152297814,-0.306322373,-0.236547363,-0.095234228,0.006515516,-0.160544647,SPT15
YER148W-A,-2.666914358,-0.262435051,0.098030931,0.405382035,0.20043303,0.450411284,-0.021776343,0.155249249,NA
YER149C,0.870716983,-0.14761484,0.218640286,-0.089754653,-0.416564969,-0.372777236,-0.089754653,-0.505974205,PEA2
YER150W,0.421498522,0.01426378,0.289294412,-0.0207128,0.177413039,0.282002689,-0.889476812,-0.845773515,SPI1
YER151C,-0.025000222,-0.124183546,-0.091342717,-0.105059823,-0.444272641,0.052686957,-0.096332508,0.607563518,UBP3
YER152C,-0.842042321,-1.332345657,-0.865639429,-0.654438152,0.07510997,0.80730829,0.678789842,0.542721122,NA
YER152W-A,-0.447112965,-0.478591197,-0.114842926,-0.26227329,-1.416306919,-0.478591197,1.428299399,0.01137479,NA
YER153C,-0.591478482,-0.566756053,0.064156034,-0.063432021,-0.273117002,-0.395275585,0.620187533,0.61710814,PET122
YER154W,-0.780240578,-0.19858059,-0.013466174,-0.197143786,-0.700314457,0.053487087,0.208962373,0.906330963,OXA1
YER155C,-0.452379324,-0.639822087,-0.194420774,-0.122293537,0.10992744,0.309248324,0.435892722,0.218766523,BEM2
YER156C,1.082562563,0.222537155,-0.277836884,0.085765683,-0.823629974,-1.060309193,-0.536628067,0.131479059,NA
YER157W,-0.637441993,-0.68602526,-0.496296486,-0.012330025,0.253526422,0.471258814,0.34121799,0.250850484,COG3
YER158C,0.591746346,-0.44596585,0.078032335,0.003961119,-0.576346841,-0.824670463,0.254889451,0.347093325,NA
YER158W-A,-1.608805722,0.212110677,0.263123151,0.23266071,-0.274672279,0.214593103,-0.034981767,0.233417061,NA
YER159C,-0.227693887,0.013844566,0.045645121,0.032601246,0.115932252,0.055403791,0.034701743,-0.098213266,BUR6
YER159C-A,NA,1.678071905,NA,NA,NA,NA,NA,2.263034406,NA
YER160C,3,NA,NA,NA,NA,NA,NA,NA,NA
YER161C,-0.606827432,-0.045170373,0.24516845,0.017006425,-0.243138101,0.018083121,-0.232306593,0.554151927,SPT2
YER162C,0.415470962,0.004933775,0.228313397,-0.236011482,-0.28418885,-0.143463825,-0.078667408,-0.045716987,RAD4
YER163C,0.215489717,-0.681277446,0.265067701,-0.070445809,-0.03138112,0.0584722,0.115889897,-0.062257444,GCG1
YER164W,0.177408181,-0.297279633,-0.082339515,-0.003693661,-0.633070381,-0.063445204,0.13070748,0.502622985,CHD1
YER165C-A,-0.776425849,-0.298217023,-0.358241794,-0.678991698,-1.745264917,0.967453131,0.95990961,-9.19793e-4,NA
YER165W,-0.087411993,0.010982212,-0.016240795,0.158084035,-0.201593182,-0.498938513,0.147398982,0.335427255,PAB1
YER166W,0.074958017,-0.445689671,-0.270652657,0.116778192,-0.375258933,-0.159507237,0.448331332,0.343035053,DNF1
YER167W,-0.193766295,-0.014015363,0.340463304,0.082171558,-0.273181951,-0.393407483,0.200686029,0.100987808,BCK2
YER168C,0.289001924,0.270363769,-0.03982208,-0.127882817,0.071016001,-0.140647032,0.021252371,-0.490584932,CCA1
YER169W,0.51891567,0.212279227,0.202102823,-0.072684282,-0.330595678,-0.689355643,-0.411220669,0.189082377,RPH1
YER170W,-0.464210749,-0.704575119,0.17167865400000001,0.435703582,0.222113375,-0.006319648,-0.045175584,0.072213755,ADK2
YER171W,0.404204791,0.22709733,-0.03623574,-0.333729616,-0.331968621,-0.018778543,-0.273338944,0.174486117,RAD3
YER172C,0.631382144,0.035469344,-0.292482539,-0.128799031,-0.557760773,0.029962867,0.029962867,-0.038531238,BRR2
